text,label
"It appears that PD are trying to assassinate Mike Brown's character after literally assassinating Mike Brown.Ferguson
",1
"@ Wrong. The violent assault committed makes it more likely he attacked the cops minutes later.Nerdy Wonka. Mike Brown. Ferguson
",0
"@ so what happen to the Charlie hebbdo suspects man news coverage is so shifty in this storyShiraz Maher
",0
"@ My column: AN EXECUTION IN FERGUSON: http://clydetheslyde. ferguson. michaelbrown. policebrutality
",0
"@ @ It is sad to see this news. However, at least he leaves a son who will honor him. Many soldiers die without children.Telegraph. molodyko
",1
"@ @ @ even though his friend and witness to the shooting has admitted to the cigarillo theft?andybankertv. David ST Lhss. FO
",0
"“@: : At least two people have died following the . 5 people are being treated by paramedics.” noooooAus News Network. BREAKING. Sydney Siege
",1
"@ @ @ I'm not watching it, but it sounds as if it is being treated as sport.rodneycruise. noplaceforsheep. Sharri Markson
",0
"Statement from Ottawa Hospital: received 3 patients. 2 in stable condition. http://
",1
"@ +1juliamacfarlane
",0
"@ hardly myths. Merely poor, unconfirmed reporting.smh. sydneysiege
",0
"@ @ Hey look, it's a fucking racist! BLOCK, you son of a bitch.DJ Jon STL. Op Ferguson
",1
"- A Sunni Muslim Russian/Chechen Ultranationalist w/ ties to the ""United Russia"" party(Putinism) &amp; 's FSB(current KGB).Ramzan Kadyrov. Russia
",0
"@ doesn't mention if it's the co-pilot in the report.Buzz Feed News
",1
"@ I say even before journalists, CITIZENS! but now the journalists can put light on the situation, it's all across the U.S.Prison Planet
",1
"@ @ But she's very good at instigating and baiting....just like her mother. Smhleonlohr. Lisa Bloom
",0
".@ @ Were you listening to the same news conference I was????? WHAT IS WITH ALL OF THE DISINFORMATION ON THIS EVENT???R. Harriet Baldwin
",0
"“@: Up to 20 held hostage in Sydney Lindt Cafe siege http:// http://Independent
",1
"@ The horror continue.Reuters
",1
"@ @ http://Slate. Cwaite
",0
"@ this cafe is not near the opera house! It's in Martin place.The Anon Message
",0
"@ @ so is uber paying for the rides paying the drivers?Uber Sydney. mtats
",0
"Was Vladimir Putin netralized by an internal coup? Or maybe he's vacationing in Harper's closet: http://Looking For Narnia
",1
"According to Seven, this is a picture of the gunman http://
",1
"@ followed you because of thisAdam Guerbuez
",1
"@ @ breaking news is fraught with mistakes. Calm down.View From Askew. cnnbrk
",0
"“@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"@ Whaaaat? Is @ trying to ""shoot the moon"" when it comes to PR?mashable. Uber
",0
"At least 12 dead in the Paris shooting. Updated story and background info: http:// http://Charlie Hebdo
",1
"“@: Breaking: Gunman at Paris store threatens to kill hostages if suspects are harmed. http://WSJ. Charlie Hebdo
",1
"@ have you read this? http:// Is Andrei Illarionov a reliable source in your opinion?russian_market
",0
"@ I still have some misgiving re @ &amp; earlier comm was confusing, but IMO they're trying. @ @Cameron Atfield. Uber Sydney. Dr Yobbo. COMIN AU
",1
"@ @ You thought of that all by yourself??? Amazingly Irrelevant!!!tipofthemitt. WSJ
",0
"@ @ @ @ that is such a stupid, uneducated commentCut Govt Spending. Breaking News. CBC News. Toronto Star
",0
"@ Hmm. That's not what I heard at all. What's your source and quote?Nerdy Wonka
",1
"@ no.The Anon Message
",0
"@ @ @ I wouldn't put anyone on a bus with a muslim driver much less a plane.daxtonbrown. Anew Trackrecord. Sham Naarai
",1
"@ I could not agree more, it just plain sounds preposterous. And why did he NOT get OUT of the car. It has to be a huge LIE.Dante
",1
"@ABC
",0
"@ the only way they gonna survive is if they convert to IsisFox News
",1
"@ Any ATC available? Strange.....flightradar24
",0
"- At least five hostages in Paris kosher supermarket: (AFP) http:// http://BREAKING. Vincennes
",1
"BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://
",1
"“@: BREAKING: 148 feared dead in crashed flight http:// tragic!!foxandfriends. Germanwings. Airbus. German Wings Crash
",1
"@ who believes Ray Hadley?tomsteinfort
",0
"Police have surrounded this building where the suspected attackers are holed-up http:// http://Charlie Hebdo
",1
"police: Officer involved in fatal shooting of Michael Brown didn't know he was suspect in alleged robbery. http://Ferguson
",1
"@ @ no signatures?Your Anon Live. Op Ferguson
",0
"@ no he hasn't. The man himself confirmed not true @Futbol Life. Michael Essien
",0
"@ @ your coverage is shameful , stick to the facts ...News Sydney. News
",0
"@ Yeah , I read about this joker this morning - alleged murder and sex assaults allegations really had my eyebrow raised !Joyce Karam
",1
"@ how would they know if they are harmed or not? Is there some kind of communication between the suspects?WSJ
",0
"@ Why would someone leave their ID-card? Thereafter allegedly seen at a gas station. Now hostage sit. Reports ofSky News Break
",0
".@ This ""fucking moron"" has an IQ of 140 &amp; admission to med school, but you are DEFINITELY a fucking racist.Keep It Realist. Ferguson
",0
"1047 call: DGAC source says pilots called «urgence, urgence» (“emergency, emergency”), as opposed to a mayday call or 7700 squawk.4U9525
",1
"Local media: 3 people appear to escape from Martin Place, Sydney, café, amid hostage situation - @ http://ABC News
",1
"@ scummashable
",1
"@ @ Remarkably, The Best Literary Novel First/Sentence/Like Tweet Ever ;DThe Daily Edge. Rhys Tay
",1
"@ incident?Reuters
",0
"“@: Charlie Hebdo gunmen's hostage freed and safe after police assault” Thank GodAFP. BREAKING
",1
"@ @ @ @ a) actual ""terror"", b) nutbars, c) false flag. all 3 r plausible http://Ont Ombudsnanny. dmatthewmillar. devo1400. spaikin
",1
"@ BREAKING - Germanwings plane crashes in France, up to 150 believed dead http://tseymat
",1
"@ @ shit tell him to get on Cosby's levelPz Feed. Muh Boo Lu Lu
",0
"@ PLEASE help us spread the word for our fundraiser to kickstart our company http://cnnbrk. ROC. Small Business. the585
",1
"@ Who funded/armed/trained gunmen? http:// … Jeffrey Epstein also in CFR+Trilateral CommissionSlate. Je Suis Charlie
",0
"@ @ maybe we should start revoking passports AFTER they leave...20committee. kshaidle
",1
"“@: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http:// 🙏cnnbrk. scary
",1
"@ Hope they smoked that Isis dickheadFox News
",1
"UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http:// http://
",1
"Fuck you @ “@: Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers.""Uber. mashable
",1
"@ If they were criminals why did the police not arrest his friend right away?They shot one robber &amp; let the other goATX. Mike Brown
",0
"@ legally speaking it doesn't matter. the question of reasonable fear is at issue + the krauts were definitely afraid of my grandpa.Aka Dimi X
",0
"Germanwings passenger plane crashes in France: http://
",1
"@ @ You so edgy.Supreme Power. Michael Skolnik
",1
"@ But why a Swiss clinic? Why not give birth in Russia? What am I missing here?BBC Daniel S
",0
"@ If car can't get to rider, rider can't walk to car &amp; unable to schedule pickups, what is an @ rider to do? @mashable. Uber. Uber Sydney
",0
"RT “@ US evacuated Consulate in Sydney after . Emergency warning to US citizens: ""maintain high level of vigilance"".”Williams Jon. sydneysiege
",1
"Police now say there were two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http://
",1
"@ @ whos the man in blk,Reuters US. Reuters
",0
"@ @ It is a separate incident but the same cell?Shiraz Maher. Nick Kristof. terrorist
",0
"@ @ Looks like Rick MercerSputnik Int. Rosie Barton
",0
"Sydney Opera House evacuated, concourse deserted http:// (via @) http://cberkman. Sydney Siege
",1
"@ @ I just saw one of the videos here on @ here in the US.Sky News. Asher Wolf. CBS This Morning
",1
"@ check your facts and the pics from what he was wearing when he was gunned down, smhmashable
",0
"Uber intros surge pricing in downtown Sydney during hostage siege http:// http://
",1
"@ Many here in Ottawa media looking for the source of this photo.Armed Research
",0
"@ This peaceful resolution shit just resulted in dead and wounded hostagesmarilynmaupin
",0
"@ @ French taxes... But the French don't treat prisoners as well as we dokwjpn. NBC News
",0
"SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http:// http://
",1
"@ well tell everyone you know not to believe it..it's gonna fall apart I bet!psc96180_pablo
",0
"@ @ You're CHOOSING to talk about a ""robbery"" based on a tape that only shows a confrontation not a crime. So stop!Zerlina Maxwell. Top Cat TC
",0
"@ @ Is that roughly equivalent to our 'Pan Pan' call it priority I assume?thatjohn. R Ae S Tim R
",1
"@ Urgent: Fearmonger much?R
",0
"@ @ In the U.S.A. world.Angry Black Lady. Brooke Obie
",1
"Police convoy and helicopters are rushing to scene to detain Charlie Hebdo massacre suspects http:// http://
",1
"@ @ @ &amp; really an flag? Surely when packing his shot gun, that would be the first item he'd pack!Troy Bramston. srod009. channeltennews. ISIL
",0
"tweets 'Canada's thoughts and prayers are with our Australian friends.' 13-40 hostages held in cafe in .pmharper. Sydney. Sydney Siege
",1
"@ @ not an Isis flag. Just an Islamic one. Stop spreading false rumors.J Schoenberger. The Anon Message
",0
"“@: MORE: Police confirm 3 hostages escape Sydney cafe, unknown number remain http:// ”Fox News. Sydneysiege. Martin Place
",0
"@ @ Illegal Aliens will kill 25 US Citizens today in the USA and Fox will report on NONE of them: Obama thanks you....Fox News. America Newsroom
",1
"@ @ @ seeing as though I was 100% correct, yes.jeremysale. daxshepard1. HD Mc C
",1
"Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official
",1
"@ that looks like a double to me, dear.Mail Online
",1
"@ @ well...you're just a silly paranoid fuck now aren't youRundfunk Europa. R
",1
"@ hi, could you point us to the account? I'm a reporterArmed Research
",0
"@ @ Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders.Jonny Put. Mr Odin
",1
"“@: A woman in was shot in head last night and released this selfie: http://Michael Skolnik. casual. impressive. Ferguson
",1
"@ @ @ thank you for that tweet!! MUCHO APPRECIATEOS Branisteanu. Live Nation ON. masseyhall
",1
"@ @ @ @ 364 days a year, the cops are 100% unbelievable. today, everyone lines up to suck themOnt Ombudsnanny. dmatthewmillar. devo1400. spaikin
",0
"RT @: news: Shots fired at Parliament Hill. Follow developing story: http:// http://globeandmail. BREAKING
",1
"@ @ why did the store owner say it wasn't him and the friend admitted it was? Have the gotten an explanationandybankertv. FO
",0
"@ @ New report indicates he is alive but obviously gravely injured. I'm not sure where New York Times got that.Donnajcherold. Dave Beninger
",0
"@ @ I thought the same thing.Manning Eli. The Anon Message
",1
"@ @ I'm fascinated by Ray Hadley's role in . Genuine intermediary or opportunistic blowhard?smh. ZJ Garred. sydneysiege
",0
"@ A gunshot heard?BBC Breaking
",0
"@ There are not 50 hostages, don't know really know if terrorist or not, stop spreading speculation as Fact.R. sydneyseige
",0
"@ @ @ It's fine if you don't care about this one black kid. But don't you care about due process?!Dostoevsky Shade. Aka Dimi X. 140elect
",0
"“@: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn http:// holy shitRichard Madan. cdnpoli
",1
"@ @ :(USATODAY. AP. justice
",0
"@ @ totally agree with youandreemurphy. Independent
",1
"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://
",1
"@ please don't spend all day on this!!! We all know who what when where ... Quit speculating on How or Whyfoxandfriends
",1
"“@: Breaking: Gunman at Paris store threatens to kill hostages if suspects are harmed. http:// smfhWSJ. Charlie Hebdo
",1
"Black Islamic flag being held up in window of chocolate store in Martin Place, Sydney - hostages inside. http://lindt
",1
"@ where's the live stream atNews Sydney
",0
"@ @ @ @ I'm not arguing that he deserved to be shot.a_man_in_black. andybankertv. FO. tomman1
",0
"@ @ @ http://my2bits4u. D Meralles. clydetheslyde
",0
"“@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"RT “@: The Sydney cafe siege may be part of a larger plot. http:// http://News Sydney. Martin Place Siege
",1
"“@: Police taking people out of grocery where hostages were being held. http://cnnbrk. Paris
",1
"@ @ so there's no source?Skyla Starx. Armed Research
",0
"@ @ Unless you've got evidence of this...shut it. Sick to death of my emotions being manipulated for money.News Sydney. News. parasites
",0
"@ War Memorial Soldier pronounced dead just now.cnnbrk
",1
"@ Gentle Giant, RIGHT. Go arrest that partner he had too.mashable
",0
"@ @ Um... they told just one lie on a specific day?The Root. thedailybeast
",0
"@ @ You cunt.Shayannoying. Independent
",0
"@ What media account did you get this photo from? What is your confirmation that this is the guy? DM me pleaseArmed Research
",0
"@ @ @ Not by this kid.SLEEZAVELLI. andybankertv. FO
",0
"@ give the source pleaseAFP
",0
"“@: At least 12 killed in today's attack on satirical magazine in Paris, official says. http://cnnbrk. Charlie Hebdo
",1
"@ My grandfather enlisted in WWII when he was 17. That's not a kid, despite the sissification of this nation.Aka Dimi X
",0
"@ @ @ exactlybonedog84. DIANAZOGA. Antonio French
",1
"@ @ @ don't.William D Foster. thei100. Independent
",0
"@ @ Can you please identify how LONG these have been ON? it is about 4p in that area. HOW MANY HOURS ON?ABC. Vera Sweeney
",0
"@ @ Tomorrow Night?Live Nation ON. masseyhall
",0
"@ Radio Canada tweeting same. must be true :-(The Kirkness
",1
"@ how many of those blacks that killed blacks avoided prosecution?larryelder
",0
".@ Has that been proven? I haven't heard your news account. Isn't the investigation of account still ongoing? @Phil Serrin. larryelder
",0
"passenger plane crashes in French Alps with 148 onboard http:// http://Germanwings
",1
"@ Same old same old story more lies from the weasel liar PMlatikambourke
",0
"“@: Unreal. Like a movie “@: : Latest video of hostages escaping. http:// @Land O Da Free. Fox News. Clau Caviedes. Sydney Siege
",1
"@ @ @ @ Did you see him stand 30' away and get shot? No. A few people who have a problem with cops did.Tom. spants. rui_xu. flavius217
",0
"@ http:// ""Bigotry: The Dark Danger"" http://Sputnik Int
",1
"@ Did anyone think that, holy balls, he was old enough to know how to change his clothes?The Anon Message
",1
"DEVELOPING: Police pursuing shooting suspects, helicopters deployed - LIVE FEED: http:// http://Charlie Hebdo
",1
"“@: Watch video showing gunfire inside Canada's parliament in Ottawa http:// http:// Omg!BBC Breaking
",1
"@ @ It's an old joke. If you don't get it, watch more spy movies.olfashdeb. Skyla Starx
",0
".@ I can also confirm he will not be playing in Rankin Inlet, NU eitherCBC News
",0
"@ @ Out of respect for his family could CNN please stop showing pictures and video of people performing CPR on him?cnnbrk. Out Front CNN
",0
"@ @ :Please take no offense to my analogy. is like something from 'Deliverance. http://The Daily Edge. marstu67. Ferguson Shooting
",0
"@ This is a tragedy but why does a foreign airline in a foreign country have to totally co-opt all news?foxandfriends
",0
"Heartbreaking for and Canada. “@: Soldier killed in Canada shooting was a young reservist with a son http://Telegraph. Ham Ont
",0
"Three men including two brothers identified in France newspaper attack: source http://UPDATE. Je Suis Charlie. Charlie Hebdo
",0
"@ signaled 911?mashable
",0
"@ @ Nothing New just rumors at this moment.foxandfriends. VL
",1
"@ @ why would they say urgence in lieu of mayday which is standard ?thatjohn. planefinder
",0
"Way uncool, @. RT@: Uber intros surge pricing in downtown Sydney during hostage siege http://Uber Sydney. mashable
",1
"@ @ @ Muslim extremists that's who. http://tanach67. BBC World. Glinner
",0
"@ It appears now it was only 1 shooter and the shots were heard at nearby hotel/shopping cntr causing reports of more shootingsCBS News
",0
"Gunman in policewoman killing suspected in new Paris hostage-taking: sourceBREAKING
",1
"@ link?avitalleibovich
",0
"@ game postponed, not cancelled.CBC Alerts
",1
"@ Is he dead yet?Fox News
",0
"“@: At least 12 dead in the Paris shooting. Updated story and background info:http:// http://WSJ. Charlie Hebdo
",1
"BREAKING: At least 20 shots have been fired in the Canadian parliament in Ottawa, according to witnesses.
",1
"“@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"@ @ Any chance that's being said for fear of retribution?andybankertv. FO
",0
"@ @ thats not what i was referring to, i was just saying it doesnt have to be money to be a robberyBrwn Skin Girly. CNN Video
",1
"@ Me thinks you like to emote in suppositions. Truth is, you don't know what happened, but want to speculate. @Phil Serrin. larryelder
",0
"@ you are apparently not paying attention. Sky News is showing GIGN Aircraft in the sky, it's safe to say there is a hostage...Fox News
",0
"@ @ any update on PA shooting?duhasswipe. Fox News
",0
"@ FALSE FLAG OPERATION CIA BLACK OPR
",0
"@ @ ??????emerhughes4. Armed Research. whatsthesource
",0
"@ good.Huffington Post
",1
"@ @ @ @ Call me bad Canuck, I hope those fucktards get their asses kicked. http://Russell Barth. dmatthewmillar. devo1400. spaikin
",0
"🙏 RT ""@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"Stills from eyewitness video show two attackers wearing hoods &amp; black clothing shoot a wounded man http://Charlie Hebdo
",1
"UPDATE: 12 now confirmed dead in attack in Paris, @ is reporting. Story: http:// (AP) http://AP. Charlie Hebdo
",1
"Hostage-taker at Paris store demands release of , police union spokesman says. http:// http://Kouachi Brothers
",1
"@ reporter James André at French Civil Aviation Authority HQ: "" plane did NOT report distress signal"", no mayday.FRANC. Germanwings
",0
"@ Weren't you reporting THREE incidents earlier?cnnbrk
",0
"@ but because of the training that cops receive now is more military in manner they react overly aggressive towards us (non-cop)Mr Lewis
",0
"Condolences to Cpl.'s family/friends “@: BREAKING: deceased soldier in Ottawa is Cpl. Nathan Cirillo...member of the Hamilton Argylls”C
",1
"@ @ are you really justifying the murder of an unarmed kid? oTracy Mo. mashable
",0
"@ @ @ take the shot...Troy Bramston. Eagle Vision. channeltennews. snipertime
",1
"@ @ What about tomorrow night? in still a possibility?Live Nation ON. masseyhall. Prince. Toronto
",0
"@ @ Those thefts are all well clear of the legal limit.originalgriz. randyprine
",0
"@ @ @ @ Hardly, dont hear about a school shooting or spree every 5 mins do we?Cut Govt Spending. Breaking News. CBC News. Toronto Star
",0
"@ @ did I say it was fake u , are u stupid or dumb? I said why show it now... 😒Public Offendor. CNN Video
",1
"Coup in ? Good article by @. http:// http://Forbes. Russia. Ramzan Kadyrov. Putin. putindead
",1
"@ It doesn't matter. The cop shouldn't have killed him. Also, I'd like to see the damn injuries the wussy cop had.zellieimani
",1
"wait, does 'higher rate' mean what @ is paying drivers?Uber Sydney. clarification
",0
"@ Oh for sure.. Anon has been exceptionally awful though!Pancake Breasts
",1
"“@: Latest on crash: Pilots signaled 911 before dropping out of midair” dropping out of...no...irresponsible reporting.mashable. Germanwings
",0
"Name of cop is expected to be released by 9 ET, police chief says: http:// (J.B. Forbes, AP) http://Ferguson
",1
"@ red hat?mashable
",0
"@ Its the right thing to doSky News
",1
"@ @ I'm looking for his read hat and his flip flops can you find them? http://Dawn Marie. mashable
",0
".@ @ B/c that's the obvious lie. Everything else theoretically could've happened. But 6'4, 290 pound man is no ""kid"".Aka Dimi X. 140elect
",0
"@ @ @ And how Europe will behave in such a case?andersostlund. Coalson R. RFERL
",0
"@ Prime ministers should not have to comment on everything.australian
",0
"@ @ well said! The media can help here.Nick. BBC Breaking
",1
"@ SOURCE????R
",0
"@ @ and who would blame them when those authority figures are gunning surrendering suspects down?leonlohr. Lisa Bloom
",0
"@ I saw Prince in concert 2 years ago in halifax and honestly, was the most boring concert ever! Was so disappointedThe Social CTV
",0
"@ @ @ @ Ok, so you get accounts from the community he lives in where people already have a distrust in policespants. Tom. rui_xu. flavius217
",0
"The 144 virgins to line up“@: MORE: Official: French terror suspects want to be martyrs;”AP
",1
"@ http://BBC World. Stop Killing Innocent People. Free Palestine. Burma. Syria
",1
"@ @ well said.Nick. BBC Breaking
",1
"@ @ And there was a struggle inside the car. How do we know Brown didn't get the gun and fire the shot during the struggle?Tom. spants
",1
"@ @ maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.kellyoxford. HD Mc C
",0
"Prince not playing Massey Hall tonight, promoter says http:// http://
",0
"@ @ * US Citizens!! 2015:Fbruary 5. health insurance deadline ObamaCare Register and Go to the hospital to get sick,your health!!USATODAY. AP
",0
"Siege: “@: : 1 dead, several injured in shootout North-East of Paris (@ ) http:// ”FRANC. RTL France. BREAKING. Charlie Hebdo
",1
"@ GUNMAN IS DOWNFox News
",1
"@ Cowards!!!Fox News
",0
"BREAKING: Michael Zehaf-Bebeau had been designated ""high-risk traveller"" by CDN govt, which confiscated his passport http://
",1
"@ i don't believe that is what he said. He said the stop was initially not about that. Previously, they said he knew of robbery and...WSJ
",0
"@ This would be more believable if they'd said it a week ago. No one believes it now. NO ONE. @DIANAZOGA. Antonio French. Ferguson
",0
"@ Actually, he said ""We don't know if it's politically motivated"". Check your facts, guys.AP. sydneysiege
",0
"@ @ I don't believe that was his ""point"" at all.larryelder. KL South
",0
"@ @ That would mean worst case: scumbag started shooting hostages and police responded. Hope that is not the case. 2/2News Syd. charlescwcooke
",1
"@ Police searching and firing on Parliament Hill http://cnnbrk
",1
"@ @ THANK YOU.daxshepard1. HD Mc C
",1
"@ True. But I hear there was a similar incident this past Monday. Is that correct? That makes me think its low level terrorismcindyreddeer
",0
"@ We need b careful of jumping 2 conclusions. Waiting to see this videotape.edeweysmith
",0
"@ Next, maybe Vancouver, B.C?CTV News
",0
"@ I never called uber PT. Everyone is having a go at Uber but not PT... We own it,we shouldn't have to pay in desperate timeslife19082492084
",0
"@ But... There was something leading up to the shooting? Or what?Nerdy Wonka
",1
"@ Pathetic.20committee
",1
"@ Has car-jacking by suspects been confirmed? Questionable.CBC Alerts
",0
"“@: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http:// More tragedyguardian
",1
"@ is that unusual?thatjohn
",0
"@ what the fuckAnonymous Press
",0
"@ Uber is covering the cost of all rides.el1nor
",1
"@ @ @ @ still unclear in the context of the shooting of an unarmed teen. But ok.at_the_foxhole. Tracy Mo. zadiaz. mashable
",0
"@ Uber is facing problems enough, will a price hike really help?mashable
",0
"@ @ yeah they faked the video LOL@ racist denialBrwn Skin Girly. CNN Video. your
",1
"Flight initially climbed to 38,000 feet before before it started to descend and lost signal at 6,800 feet. http://4U9525
",1
"In what world do you let a cop who killed someone leave town? http://Ferguson
",1
"If we shot everyone in the street for stealing, imagine the carnage on Wall St.mikebrown. ferguson
",1
"@ Your info is out of date. Rideau shooting didn't happen. Police press conference says nothing about number of shooters.CBS News
",0
"@ found similar by @ here:~ http:// entitled: 'Police raid cannabis crops'R. hempembassy
",0
"@ @ @ the news report I'm watching currently reported the same thing before Kelly tweeted it.HD Mc C. kellyoxford. obiterdictayo
",1
"@ Did you mean ""mayday"" here or ""..for emergency""?mashable
",0
"@ @ Douchey it's Douchey.madest. foxandfriends
",1
"@ This point is irrelevant. What is important is what happened after the officer contacted the suspect.WSJ
",0
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http://BBC Breaking. Breaking News. BREAKING. planecrash
",1
"@ makes reference to 911 RE NOTHING BUT LIES at the cost of LIVES, BOYCOT websitemashable. Germanwings
",0
"@ who's paying then?Uber Sydney
",0
"Glad to hear this is just a rumour. Disgusting whoever made this up. Apologies to @ and for any offence caused.Michael Essien
",0
"US evacuated Consulate in Sydney after . Emergency warning to U.S. citizens urging them to ""maintain high level of vigilance"".sydneysiege
",1
"@ thank god they're all safe now. some wounded, but still safe.Angus OL
",1
"@ @ See my previous tweets. That's what Charlie Hebdo does. Latest cover savages an ANTI-Muslim writer - and Jesus.Red Mira. Martin R Jay
",1
"@ @ @ @ exactly so why did you or your friend already pointed the fingers at MuslimsCdn Bowhunter. CBC Alerts. CBC News. Justin Trudeau. ignorantmuch
",0
"@ that's not the Islamic flag...Pz Feed
",0
"“@: The Sydney cafe siege may be part of a larger plot. @ http:// http://News Sydney. News. Martin Place Siege
",1
"@ @ Where's @ @ With this breaking news? Police Chief making press conference.andybankertv. FO. CNN. cnnbrk. Smoke Screen Murder. Ferguson
",0
"Hostage situation erupts in Sydney cafe, Australian prime minister says it may be ""politically motivated"" http://
",1
"Have mercy My heart breaks RT @ confirm 144 ppl &amp; 6 crew on FLT crash in French Alps http://BBC Breaking. Germanwings. 4U9525
",0
"@ @ @ or maybe the police scared him into saying it was michael brown in the first place?lilfer1234. andybankertv. FO
",0
"@ @ @ @ they've systematically only released information that makes them look good, even info that might taintjlpauk. spants. rui_xu. flavius217
",1
"“@: Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. http:// ”cnni. sydneysiege
",1
"@ @ he robbed swishers supposedlyBrwn Skin Girly. CNN Video
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 66cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",1
"@ the cop didnt know he was un armed he could have pulled out a gun and killed him, if he tazed him he could shot the cop.Brwn Skin Girly
",1
"@ did of release the report filed by Wilson?Lisa Bloom
",0
"RT @: More shots fired just off Parliament Hill. Police telling everyone to take cover. @CBC Alerts. Midiinfo
",1
"@ the photo does not show the soldier. It shows the response. Brave bystanders trying to save himDries Brent
",0
"“@: Live Updates: Siege in Sydney Cafe http://Sky News
",1
"@ exactly.Zerlina Maxwell
",1
"@ @ How? They are giving info that the media asked for.flavius217. rui_xu
",1
"@ I heard (who knows if it's true) there might be explosives. Not a good time to shot.Texas Jew
",1
"@ @ http:// he has its so sadLobitta T. Footballcom EN
",1
"@ can find him either under a white cone hat or a koch bed!The Daily Edge
",1
"I am still confused as to why these ""highly trained"" individuals left their ID in the getaway car.Charlie Hebdo
",0
"RT @: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"@ Which accounts?Armed Research
",0
"“@: Prime Minister Tony Abbott's statement on the . Updates: http:// http://australian. Sydney Siege
",1
"@ @ @ Who typed ""ISIS""? Islamic flag was used in the original tweet.zulubravo. Andrew Denney. jessradio
",0
"@ what do you define as CBD? Where does the boundary end?Uber Sydney
",0
"@ Just for the sake of good journalism, which one is it? http://Independent
",0
"@ smdh. This is ridiculous.Zerlina Maxwell
",0
"Which is an insult to the Three Stooges, but I agree with your point hundred percent.@ @ronzell3284. Soul Revision
",1
"@ @ @ Not a comment. Stated gunman had been neutralized.Simply not true. Over 500k followers.Irresponsible.subloke. kellyoxford. obiterdictayo
",0
"@ @ That's disgusting tbh...Pz Feed. Abide Sam
",1
"Gunman's headband reads, ""We are your soldiers O Muhammad"". http://Martin Place. Sydney Siege
",1
"@ @ AND war memorial, or is this same?Richard Madan. CTV Melissa Lamb
",0
"Accident aircraft looks to be Germanwings (Airline code 4U or GWI) flight 9525, Barcelona to Dusseldorf. http://4U9525
",1
"What is wrong with you @?Sharri Markson
",0
"@ @ http://mandiegillmor. itsmeggroll
",0
"“@: Police taking people out of grocery where hostages were being held. http:// 🙏cnnbrk. Paris
",1
"@ @ maintain high level of vigilance? Against who? Obama said islamic terrorists don't exist in America remember?Williams Jon. Sassafras Knob
",0
"@ @ It is an illegal bloody service. Why don't you thank regular taxi drivers? Encouraging theft are we?Nicole Will. Uber Sydney
",0
"@ @ Ottawa police have NOT confirmed multiple shooters based on Canadian reporters on scene but they are still looking in casecnnbrk. Damo Spin
",0
"@ never !!Mail Online
",1
"@ What's that they say? ""If he's not guilty, then why did he run?!""The Daily Edge
",0
"Hostages held inside Sydney cafe, Islamic flag held upBREAKING
",1
"@ as reported by @ @; injured in a RANDOM drive-by shooting per Lt. Col w/@ http://Michael Skolnik. KMOV. Laura K Hettiger. STLCPD
",1
"@ @ not ISIS flagsKristy Mayr. theleadernews
",0
"“@: SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http:// http:// wtfDaily Mail AU
",0
"@ @ @ Were Shot Up, 12 OfMichael Skolnik. A B Owen. Civil Rights. Cleveland. Malissa Williams And Timothy Russell. UNARMED. Racist Cops. Not CHARGED
",1
"@ @ @ haha getting your news from 10 is like watching Looney Tunes for Social skills haTroy Bramston. srod009. channeltennews. Martin Place
",1
"@ How many weeks until police interview witnesses? @valeriehahn. mattdpearce
",0
"“@: BREAKING: Police enter cafe, hostages flee http:// http://R. Lindt. sydneysiege
",1
"The University of Ottawa, just a five minute walk from the Hill, is now on lockdown.
",1
"@ Or the day you wonder why you didn't just study creative writing and adopt some nice cats in Vermont.... or something.pptsapper
",1
