text,label
"Map shows industrial estate where 2 suspects are holed up, surrounded by police http:// http://Charlie Hebdo
",0
"“@: In response to inquiries, we can confirm that Prince will not be performing at @ tonight.” @Live Nation ON. masseyhall. Dina Pugliese
",0
"One person shot outside Centre Block, a second wounded inside the building in Parliament Hill shooting http://
",0
"@ Shooting related to protesting. Ppl on the street are upset about this. Also, 6mo pregnant woman forced facedown on groundMichael Skolnik
",0
"@ that prehistoric evil cult, murdered ppl on the trains &amp; buses, you've had more then your share xflossha
",0
"@ @ Where is the video from the cellphone taken from one of the witnesses who saw Brown shot and killed?zellieimani. Your Anon Central
",0
"“@: news: Shots fired at Parliament Hill. http:// http:// @globeandmail. Tark. BREAKING
",1
"NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http:// http:// via @Pz Feed. BREAKING
",0
"@ @ maybe you should have a news crew on retainer just in case. Rapid deploy anywhere breaking news happens.kellyoxford. HD Mc C
",0
"@ @ Great job!!France. slone
",0
"@ @ @ Muslims have been given opportunity to reform and they refuse to do it.Where are the 1 billion.No Idteaots. Mama Obama. Jefferson Obama
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 77cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",0
"@ hashtavists still don't know his hands were up.WSJ. Hands Up Dont Shoot
",1
": Latest video of hostages escaping. http://Sydney Siege
",0
"@ http://Independent
",0
"to hold news conference on shootings at 2 pm ET, 11 am PT. Watch live coverage @ http://RCMP. Ottawa
",0
"He is human. That's what matters most. @ No one is asking of religion. Life is life.independent
",1
"@ http://Sky News
",1
"@ Go to hellAFP. Charlie Hebdo
",1
"@ @ the identity of hostages should not go publiccarolinemarcus. nswpolice
",1
"@ @ not ISIS flagsKristy Mayr. theleadernews
",0
"“@: Sydney Opera House evacuated, concourse deserted http:// (via @) http:// 😨Buzz Feed Oz. cberkman. Sydney Siege
",0
"@ What's the reason behind the attack? @J La Rue. cnnbrk
",0
"@ @ news.haurry_stvlles. BBC World
",1
"@ @ could this be a response test by terrorist group about our emergency and anti terrorist servicestomsteinfort. News AUS
",1
"Canadian authorities have given name of suspect in Ottawa attacks to U.S. feds; ask for FBI assistance: Sr U.S. law enforcement official
",0
"@ @ You so edgy.Supreme Power. Michael Skolnik
",0
"@ 🙏Sky News
",0
"“@: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://guardian
",1
"@ @ trayvon was 17 when he got killed. Legally a minor.Dostoevsky Shade. 140elect
",0
"Haron Monis,Hostage-taker in : Fled 96,suspect in ex-wife killing,46 sex assaults http:// http://Sydney. Iran
",0
"“@: Several more hostages flee from cafe under siege in Sydney, local media say http:// 🙏🙏BBC Breaking
",1
"@ @ Have you seen this?princekhattab. Rob Pulse News
",0
"@ @ @ yes why not?? stop criticizing @ and you need to realize that put our lives at riskmythos_man. CBC Alerts. CBC News. Justin Trudeau. harper
",0
"@ @ WHY does the time stamp say 11:51 on the report, but one of the stills of the robbery shows 11:53?Your Anon Live. I Vmusic
",0
"Ondertussen in Canada... “@: BREAKING NEWS: Soldier shot at National War Memorial in Ottawa http://CBC News
",0
"@ @ @ even though his friend and witness to the shooting has admitted to the cigarillo theft?andybankertv. David ST Lhss. FO
",0
"Smfh RT @: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http:// http://Pz Feed
",0
"@ @ @ @ She'll repeat every thing as if we're all stupid.Z Ziillaa. jewelsparkle3. News Sydney. News
",1
"@ Are you sure they have guns ?? Australia has banned a lot of them ??Daily Mail AU
",0
"RT @: Germanwings Airbus A320 crashes in French Alps near Digne http://BBC Breaking
",0
"@ @ didn't make it very clear in the beginning.bmac_ottawa. Uber Sydney
",1
"Putin reappears on TV amid claims he is unwell and under threat of coup http:// http://
",0
"@ @ @ Who is 'other person?' 1st police LIE saying friend confessed. Under pressure, they now say he was not involvedmax843. Dante. Alasscan
",1
"@ @ oh yes. Clear that something occurred, death still not necessarily the right result.enjen99. DIANAZOGA
",0
"@ @ @ Yes!Ms Rock Ever. walteredwards2. Dante
",1
"@ Another fine example of , the peaceful religion, right? Where are the speaking out against this?R. Islam. Moderate Muslims. Ban Islam
",1
"@ @ we can send hillary to talk to death ISIS and watch ISIS riddle her body with bullets and chop her head offLeslie Feffer. nypost
",1
"@ @ @ @ What? No it isn't. There is definitely no justification for deadly force once he was running.jlpauk. Tom. rui_xu. flavius217
",0
"@ And when will you be announcing they are Muslims? http://CBS News
",0
"@ @ HAHAHA hes a muslim. FucktardFlemos King. BBC Breaking
",1
"Doesn't matter. Cop still murdered him. We won't be distracted. @ @CNN Video. Mofochronicles
",0
"@ GoodSky News
",1
"@ http:// @Da Pro. Dave Beninger
",1
"@ Abbott already did. And we don't know of it's the IS or al-Qaeda or some other Islamic group. You're so bad a reporter..The Anon Message
",1
"@ ""JE SUIS CHARLES"" Wonder about the limits and rights ... destruction and death. Or is that blood man should drink to quench your maldad.AP
",1
"Canada's parliament building locked down after shooting; at least one guard injured: http:// Photo: AP http://
",0
".@ @ B/c that's the obvious lie. Everything else theoretically could've happened. But 6'4, 290 pound man is no ""kid"".Aka Dimi X. 140elect
",0
"@ how does printing this picture of a murder help?Independent
",1
"@ @ if it is ISIS connected, cut off the oxygen right now. No coverage.HQ. cam_e_yo
",1
"@ @ did you see the video? do you think the police faked the video? are you saying this ISNT Michael brown?? pleaseBrwn Skin Girly. CNN Video
",1
"Very good on coup by @: Three Scenarios For A Succession In Russia http:// via @ http://Coalson R. RFERL. Putin
",0
"@ @ yeah it's terrible. Sounds like 4 hostages died in the supermarket.tomfranks9. Sky News
",1
"@ capture them, shave them, and march them through the streets of Paris like WWII collaborators.AP. Je Suis Charlie. Cowards
",1
"@ so who is the brainiac on the right that looks like he's taking a picture?Pz Feed
",0
"@ @ @ @ @ In America, head for the WH. Be warmly greeted.bobbybnews. atestafyr. Breaking News. AFP. Melissa Bell
",1
"@ @ Also, cops need to be held to a higher standard.larryelder. KL South
",1
"@ I thought police asked media not to report demands. Why you giving these terrorists a voice?cnni
",0
"@ @ In a world where you have to convince everyone where the community is comprised of crazed animals and unsafe.Angry Black Lady. Matt Murph
",1
"@ thanks Mark, Are you in Ottawa? Stay safeMark Sutcliffe
",0
"@ @ Lots of fancy words being used to describe him. I say - sick, deranged, *expletive* looking for ""suicide by cop"".Joyce Karam. Libya Liberty
",0
"@ where you getting the rumours fromShauny News
",0
"Hey @ on top of bein selfadmitted idiot : ) Yer also Retarted LOL + their Thugs @thelittleidiot. Xpose Black Crime. Libs. Ferguson. Welfare Pet
",0
"“@: Secret Prince show rumored for Toronto tonight http:// @billboard. The Bruun
",0
"@ funny watching Doocy struggle to pronounce ""Digny les bains""foxandfriends
",0
"@ why is this not breaking news!!!!! Come on foxFox News
",1
"@ @ @ @ 2/2 If it did, every guy in the NHL would be institutionalized.Russell Barth. dmatthewmillar. devo1400. spaikin
",0
"@ smmmmmhhhhSoul Revision
",1
"@ Kindly verify your report of shooting at Rideau Centre Ottawa, Canada. Local reports state otherwise.BBC Breaking
",0
"@ @ work for a liberal secular or state news company. Greatrcallimachi. ummsalama15_
",1
"Ray Hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air
",0
"BREAKING: Live coverage of hostage situation unfolding in Sydney's Martin Place http:// http://
",0
"“@: BREAKING NEWS: Gunmen take hostages at Sydney cafe, wave Islamic flag http:// http://Pz Feed
",0
"@ @ @ you seem to be the only one and that is a testament to your character miss.lilfer1234. andybankertv. FO
",0
"@ And at a hotel too.BBC Breaking
",0
"@ Fox News will talk about it now140elect
",1
"@. Prepared to die as martyrs.? Wat a joke ! They are murdering heathens. They have no financial Jihadist support either. Odd !BBC Breaking
",1
"@ @ hehehe yah like Judaism Christianity and worst hinduism. This is what fools in churches call it. Because they are afraidsignlab9. cnnbrk
",1
"@ @ @ @ You don't want to see what's happening? Fine. Keep being naive. Good day.jlpauk. Tom. rui_xu. flavius217
",0
"@ @ He wasn't a kid, an Adult who was robbing a business.zadiaz. mashable
",1
"@ @ nerve-racking!oord_van. cmaconthehill
",1
"@ @ Obama is the great divider. He has no love of this country. Perpetuates class war and race war.larryelder. billyraybryant
",1
"@ @ gross answerArmed Research. Skyla Starx
",1
"@ Lies and propaganda are traditionally the tools of theocracy, fascism, and totalitarianism. Stop build terrorism &amp; 's fame!CBS News. Isis
",1
"@ @ Ta, trying that one too. I'm on this one http://mscott. vornothecat
",1
"@ : fk yr derailment. This is about the blatant and often sanctioned murder of black men (and women) by cops.larryelder
",1
"@ except molotov cocktails. Molotov cocktails justify snipers...Prison Planet
",1
"@ @ I try…. Unfortunately I don’t think it’d protect me against bulletsTwitchie Rich. kellyoxford
",1
"“@: @ word, took a bullet for some swishers we'll never know the whole story though” exactly they looking for an excuseThe Sabber. CNN Video
",1
"AFP: suspected gunmen have been killedCharlie Hebdo
",0
"@ Or the day you wonder why you didn't just study creative writing and adopt some nice cats in Vermont.... or something.pptsapper
",0
"@ its a trap....conspiracy against Islam...cant say no more...R
",1
"@ Yes but it does warrant being shot to death by the store owner. Its called Karma. Guy has a rap sheet as long as your armthelittleidiot
",1
"RT @: passenger plane crashes in French Alps with 148 onboard http:// http://NBC News. Germanwings
",1
"“@: At least 12 killed in today's attack on satirical magazine in Paris, official says. http://cnnbrk. Charlie Hebdo
",0
"@ @ @ @ you are an imbecile and because of imbeciles like you, our lives are in dangermythos_man. CBC Alerts. CBC News. Justin Trudeau
",0
"@ Extremism and Terrorism has no place in Islam http:// http://R. Paris Attack
",0
"@ maybe they should stop funding terrorists in Syria, Lybia etc. it blows back all the time. Remember Afghanistan in 80'sR
",1
"“@: Unconfirmed reports claim that Michael Essien has contracted Ebola. http:// unconfirmed.....Footballcom EN
",1
"@ Another question, how would the police engage a suspect from INSIDE his vehicle? And, why not question 2nd suspect?Dante
",0
"@ they could be middle managers. They could lead a group.Topo C
",1
"“@: Police reports released this morning indicate Mike Brown was a suspect in a ""strong-armed"" robbery in ”DIANAZOGA. Ferguson. Victim On Trial
",0
"In what world do you let a cop who killed someone leave town? http://Ferguson
",0
"“@: The day cops told a dirty, bloody lie (via @): http:// http:// WhoaThe Root. thedailybeast. Ferguson
",0
"“@: BREAKING: Police enter cafe, hostages flee http:// http://R. Lindt. sydneysiege
",0
"@ @ what about the FBIBrwn Skin Girly. CNN Video
",1
"Debris from crash located in Barcelonette area of the Alps, France's Interior Ministry says http://Germanwings
",0
"FIRST PHOTOS: Hostage pressed against a window. http://Sydney Siege
",0
"“@: Suspects in attack spoke to police by phone and said they wanted to die as martyrs, says MP. http://cnni. Charlie Hebdo
",1
"“@: : At least two people have died following the . 5 people are being treated by paramedics.” Please noAus News Network. BREAKING. Sydney Siege
",1
"@ Just add the fact that they're holding a Isis flag for fuck sakeBBC World
",1
"@ @ didn't the cops ask you NOT to give this kind of detail? what is wrong with you?NBC News. Wikileaks Truck
",1
"@ @ All our domestic military should be armed, now.Pz Feed. Rui Castro
",1
"@ Exactly. @ @ @nancysaidboo. Colvinius. meadea. Le Point
",1
"@ @ Added to what happened in Quebec on Monday, the people who protect our nations need our full support.West Augusta. CBC Alerts
",1
"@ keeping it classy!mashable
",1
"@ @ Makes no sense though. Why go to Switzerland for that? Too much hassle.russian_market. L0gg0l
",1
"@ That's not what they just said at the Press Conference!CBS News
",0
"@ @ Took me 2 sec to google ISIS flag and see this wasn't it. Your research budget that bad?Daily Mail AU. drpiotrowski
",0
"“@: - 11 dead including 2 police in Paris shooting. Photo @ http://AF Pphoto. Martin Bureau. Charlie Hebdo. AFP
",0
"@ @ @ WHAT THE HELL EVEN JUST HAPPENED TODAYbrofromanother. Live Nation ON. masseyhall
",1
"@ @ don’t they mean “siege pricing”?mashable. AU
",0
"@ @ @ Oh well, as u may have noticed, some ppl disagree with you!hanibathish. Colvinius. Martin R Jay
",0
"@ @ Racist LIE to make it seem like innocent black child was a criminal. It will not work!! Police LIE may start more riotsDante. Alasscan
",1
"@ @ @ Not by this kid.SLEEZAVELLI. andybankertv. FO
",0
"@ OMG! Be safecmaconthehill
",1
"@ @ @ O Lord @ Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @ 55cnni. CNN. Breaking News KE. Gurmeetramrahim. MSG The Film. MSG The Film
",1
"@ this is mike brown stop lying and get your facts straight next time you insult another HUMANS life http://mashable
",0
"is over. 2 confirmed dead,sydneysiege. Pray For Sydney. Pray For Sydney Hostages. Sydney. hostages
",0
"@ @ @ @ http://Keys N Kakes. GREEN XVII. The Root. thedailybeast. DONTSHOOT. Song For Awareness
",0
"@ when u spew racism,hate of us blks&amp;Potus @ @ @ @ u shw slvs http://Michael Skolnik. milbank. ezrakelin. morningmika. Glenn Kessler WP
",1
"@ Have they named the pilot?thatjohn
",0
"“@: Attack on Parliament: Soldier shot; gunman on the loose. http:// "" Not a good week to be a Can soldier :-(globeandmail
",0
"@ @ that's what they took 4 days to concort ?...those 2 situations don't seem related at allDante. num1_fan
",0
"@ hi, could you point us to the account? I'm a reporterArmed Research
",0
"@ you can't tell whether there was somebody behind the counter or not. Either way not related to shooting.sachibub10
",1
"@ Yes thats interesting. Scary attack though, I'm glad that we only have non-identified submarines here in Sweden. @J La Rue. cnnbrk
",0
"@ What a fucking nightmareR
",1
"@ I think that soldiers should be armed and wear protective vests when they are on guard any where.C
",1
"@ compelling photo. It's always miraculous to hear about a headshot victim surviving.Michael Skolnik
",1
"“@: BREAKING: At least 10 killed in shooting at French satirical newspaper Charlie Hebdo, Paris prosecutor's office says.cnni
",0
"@ @ @ crash it deliberately, the whole industry needs a shake-up.marcepa49. flightradar24. isobelroe
",1
"@ I see, wasn't sure if that was what you meant. They could have been waiting for the briefing to end. @zclove2bme. AP
",1
".@ @ Well, @ are noting that whoever fired those bullets knew how to fire the gun properly. PN office dead?Telegraph. acooper3. Sky News Break
",1
"@ @ WHY SHOW IT NOW???? because it is relevant you buffoonBrwn Skin Girly. CNN Video
",1
"SYDNEY SIEGE: Gunman forces hostages to hold up ISIS flag in window http:// http://
",0
"@ @ In this case for Germany and Spain as well...:-(_icla_. BBC Breaking
",1
"@ oh well that just justifies everything doesn't it.mashable. HANDSU Pdontshoot
",1
"@ @ in other news, sky is blue.AP. Foolish Reporter
",1
"@ No idea, but Muslim terrorists do love their explosives.Texas Jew
",0
"4 cartoonists killed: - Charb - Cabu - Tignous - Georges Wolinski http://Charlie Hebdo. Je Suis Charlie
",0
"“@: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. ” still waiting....zellieimani. Ferguson
",0
"“@: MORE: France: Shooting, hostage-taking at kosher market in Paris; several reported wounded: http://AP
",1
"UPDATE: 's editor-in-chief was killed in attack - Magazine's lawyer http://Charlie Hebdo
",0
".@ @ - Spin still doesn't justify the murder versus the arrest. Why did the officer not call for backup?mmwlawtaos. Kat Edmiston. Ferguson
",0
"@ @ Police Shoot 137 Times&lt;~ They Have ManyMichael Skolnik. A B Owen. GOOGLE. Cleveland. MURDERING. UNARMEDBLACKS. MURDERED. UNARMEDBLACKS
",1
"@ Politically Motivated? Really? Why's that then?AP
",0
"Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up passengers."" http://Sydney Siege
",0
"@ best news for days. Goodbye scumbags.Kay Burley
",1
"@ haha way behindThe Anon Message
",1
"@ @ @ Muhammad would be the guy with the 9 yr old wives and the order of death to infidels? What's the diff?Sky News Aust. conkc2. liztilley84
",1
"@ @ Keep Rising up against them . protection 🙏Fox News. AFP. paris. godspeed
",1
"@ @ @ true BUT what about the one who presses the missile button knowing innocents will be slaughters?rcallimachi. Ahmed Hussain. ummsalama15_
",1
"@ terrible attempt at humor. Shame on you.The Daily Edge
",0
"@ @ @ which seems to be the case.Constant descent, wind variations set aside..Minus. flightradar24. isobelroe
",1
"@ wats happening?@JFXM. Abu Saalihah
",0
"Have mercy My heart breaks RT @ confirm 144 ppl &amp; 6 crew on FLT crash in French Alps http://BBC Breaking. Germanwings. 4U9525
",0
"@ @ http:// he has its so sadLobitta T. Footballcom EN
",0
"@ CIA shills coming at me...lots of nasty names LOL like a give away! come on you gotta helppsc96180_pablo
",0
"@ @ Well you don't want to read too much into that.princekhattab. Blazingcatfur
",1
"@ @ Hashtag shows lots of journalists are referring to it as a kosher supermarket.P. Bklyn Middleton. kosher
",0
"@ find them. catch them. hang them publicly. send the message out zero tolerance will be shown. they don't deserve any humanity....Sky News
",1
"@ FALSE FLAG OPERATION CIA BLACK OPR
",0
"@ NM - Sends electric waves to girls and threaten them, sends drug in my body and clumps my chest though radioactivityTIME
",1
"@ @ @ Looks like he started the 2016 campaign early.malcolmshabazz6. The Root. thedailybeast
",1
"@: attack suspects tell police,""prepared to die as martyrs""—French media http:// http://rt_com. Charlie Hebdo
",0
"@ PLEASE help us spread the word for our fundraiser to kickstart our company http://cnnbrk. ROC. Small Business. the585
",0
"“@: Prime Minister Tony Abbott's statement on the . Updates: http:// http://australian. Sydney Siege
",0
"@ MY GOOOODSoul Revision
",1
"@ @ @ how convenient for this police chief....he needs to just goasoldiersvoice. Dante. num1_fan
",1
"@ @ @ Yay Tony will save the dayTroy Bramston. K Keneally. channeltennews
",1
"@ They got Netanyahu's Mossad agents? GOOD. Don't fuck with the French -- they invented the guillotine!Huffington Post
",1
"@ This peaceful resolution shit just resulted in dead and wounded hostagesmarilynmaupin
",0
"@ ISLAMIC SCHOLARS SHOULD COME FORWARD TO END 'JIHAD' ! IT IS INHUMAN &amp; WOULD DESTROY THE CREDIBILITY OF ISLAM !R
",0
"“@: Uber says it has hiked prices in Sydney to ""encourage more drivers to come online &amp; pick up ” Uber=ugly opportunism!mashable. Sydney Siege
",0
"@ fucked up police. ""Police"".thelittleidiot
",1
".@ @ @ Duh, of course it's ""part of a larger plot"", hate ppl of all religionsNews Sydney. Haynes Parker. News. Islamic. terrorists
",0
"@ @ @ exactlyJason. Koszik Meows. CNN Video
",0
"@ @ THIS IS A SMALL LESSON TO CANADA ON HUMAN RIGHTS ! WHAT IT WAS TRYING TO PREACH TO INDIA IN LAST 10 YRS!WSJ Live. Vaibhavgupta
",0
"@ That's not the flag, just looks like itAFP
",0
"@ @ there'd be no one left in governmentoriginalgriz. dacmetallica. parasites
",1
"@ RIPBBC Breaking
",1
"@ what about the hostage hopefully still alive.Kay Burley
",0
"@ Uber is covering the cost of all rides. http://andrewv
",1
"@ :(Angus OL
",1
"@ @ I blocked him, so you can leave me off the tweets. I won't see them, gives you more characters.Tom. flavius217
",0
"@ @ 2/2 impossible demand to ""justify"" a massacre when it's refused.Twigolet. R
",1
"@ @ Have you actually confirmed its an ISIS flag or are you talking shitKristy Mayr. maddychipendale
",0
"@ delete this you idiotdmatthewmillar
",1
"@ of course because they want to try and make black people look as bad as possible and worth them killing.edeweysmith
",1
"“@: @ But... There was something leading up to the shooting? Or what?”-&gt; soon they'll say officer felt a gun onMikemamajeannielove. Nerdy Wonka
",1
"@ @ @ @ @ @ no way he's a right wing extremistleftocentre. suthernx. Runaway Budgie. onewaymule87. smh. ZJ Garred
",1
"@ @ Yeah I think so. They're getting $100+, riders aren't wearing diff. Good gesture. Poor message transmissionalfinitum. Uber Sydney
",1
"Translation: killing unarmed teen his first. MT @: Darren Wilson 6-yr vet of Police w/ no disciplinary actions against him.Yamiche. Ferguson
",0
"“@: : Police have confirmed that the is over. ” thank god thank god thank you thank you thank youNews Syd. BREAKING. Sydney Siege. News
",1
"Clearly prince is having a show in @ http://Toronto Comms. toronto. tdot. gta. prince. concert
",0
"@ best follow I ever didUSATODAY
",1
"Good thing Australia has strict gun laws. ""@: Approximately 50 hostages may be held captive at café http://R. Lindt
",1
"Deep inside @'s story was this ➤ http://R. sydneysiege
",1
"@ I think you missed @ point. Where's the uproar over B-on-B killings &amp; shooting that stem from Chicago on daily basis?Phil Serrin. larryelder
",1
"@ because it is a possible terrorist threat that could expand into the US, and they are our closest (literally) allies.P Consult
",0
"“@: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn http://Richard Madan. cdnpoli
",0
"@ @ gonna try to make it to both.halihamilton. mikeyerxa
",1
"@ @ it's not a siege it's WAR This is the problem you and other are denying the fact we are at war WHYMysti Roz. BBC Breaking
",1
"@ minor looting? Didn't they burn down a store?Prison Planet
",0
"@ that is a really stupid announcement by the Ferguson policeReuters US
",1
"@ NO. We are witness on how the world have let terrorist walk on our streets. Why they were out of Jail? The MediaBBC World. Je Suis Charlie
",0
"@ So now you judge me for 1 fucking RT with comment, one. Why don't you look at yourself in the mirror and judge that insteadthejpiga
",1
"@ Did the media ask for the video under FOIA as the Chief of Police said? And why was video released without commentary in am?Lisa Bloom
",0
"@ Agreed. As we say here in the States, ""hold your horses"". Lol! @ @Jerome Pio. intelwire. Shiraz Maher
",1
"@ the flight profile. That doesn't indicate that the autopilot was set to 100 feet. I've worked on these systems, tested themmarcepa49
",1
"@ die like cowardsR. scum
",1
"More like @ @ why was trying to pull into police car thru the window?Ms Rock Ever. Dante. Darren Wilson. Mike Brown
",1
"Gelukkig! “@: 5 Hostages Escape Sydney Cafe Siege — Live Updates From @ http:// http://Buzz Feed News. Buzz Feed Oz
",0
".@ @ ""Kid"". He was just a harmless little baby, just got out of kindergarten...140elect. Aka Dimi X
",1
"@ It appears now it was only 1 shooter and the shots were heard at nearby hotel/shopping cntr causing reports of more shootingsCBS News
",0
"wanted to walk down the street. And he is dead. And the PD is using his silence in death to make him a criminal.Mike Brown. Ferguson
",0
"@ agreed. Being shot for possibly stealing cigars isn't karma, it's excessive force that doesn't match the crime.thelittleidiot
",0
"@ Islam. That's the only story and background info you need. Islam.WSJ. Charlie Hebdo
",0
"@ these mother fucker do not represent Muslimscnni
",0
"@ might want to actually confirm shit like that before tweeting.kellyoxford
",0
"@ they got what they wanted :( but perhaps for the bestKay Burley
",1
"@ @ For that reason precisely, media should refrain from connecting the two. Stay with the shooting story.Lisa Bloom. Zerlina Maxwell
",1
"“@: Police taking people out of grocery where hostages were being held. http://cnnbrk. Paris
",0
"@ @ @ WOW! FANTASTIC ARTICLE! RT &amp; RT! FBI NEEDS TO INVESTIGATE THIS ONE ALSO! NO JUSTICE, NO PEACE!The Root. crudupeudeans. thedailybeast
",0
"@ @ ers a link to prove @ intentionally set out to kill http://USATODAY. khjelmgaard. Andreas Lubitz
",1
"@ @ @ @ No ones even confirmed this was an Islamic attack yet.Daryus Azad. CBC Alerts. CBC News. Justin Trudeau
",1
"@ @ @ Rest in Peace, Cpl Cirillo. Prayers for his famil.Cameron Gray. CF Lancop. globeandmail
",1
"At least 11 dead in shooting at HQ of in (police source) http://Charlie Hebdo. Paris
",0
"@ which version?Maria Chappelle N
",0
"@ @ @ You're an idiot.Christofer U. CBC Alerts. CBC News
",0
"@ @ It's all over now, but I would think those hostages were too traumatised to remember any details.Wossyboo. Sky News
",1
"@ no they want to be martyrs they want to be killed it makes them Heroes to the other terroristsC
",1
"@ @ could nt agree more we need to speak up when we see somethingivoirien_com. CBC Alerts
",1
"@ Scary stuff...Finlaure
",1
"@ @ all I am trying to point out is that has never been very useful to anyone.cdnmickeyfan. CBC Alerts. sensationalism. Canada. terror
",1
"@ @ 90BB Ctrending. Lucille Clerc
",1
"@ @ Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup ridesfri6ken. beck_sullivan
",0
"Shoot unarmed kid. Conceal evidence. Impose martial law. Harass reporters. Smear the victim. Worst. Police. Ever.Ferguson. Mike Brown
",0
"@ @ @ That makes no sense at all.Dante. Always Think How. Ms Rock Ever
",1
"MT “@: Hostage taker in Sydney cafe demands ISIS flag and call with Australian PM, Sky News reports. ”cnni. sydneysiege
",0
"@ @ Honour and respect to this Soldier, this Warrior. ...Canoe. ottawasuncom
",1
"@ I am sure Cops go to work thinking what black kid can I shoot today and cause riots and Al Sharpton to speak again ..SMHWSJ
",1
"@ @ @ I hate this. I hate that artists, journalists and funny people are killed in hate's name.Colvinius. meadea. Le Point
",1
"BREAKING NEWS: According to documents released to the press, was connected to an earlier robbery http://Mike Brown. Ferguson
",0
"@ @ @ And Francistan will just roll over and do nothing. French Jews, get out while you can!USATODAY. Govts The Problem. AP
",0
"@ I hate to say that but maybe we should let Assad finish the job over therecnnbrk
",0
"@ @ oh cockPz Feed. Ghospel
",1
"@ @ it's about changing the narrative.Lisa Bloom. lawalazu
",1
"@ @ Actually the ones causing the problem are less than 10% , the media makes it seem as if its the whole population.marcwinger. BBC Breaking
",1
"@ now put it on live tv news!!!!BBC Breaking
",1
"@ @ Republican Rand Paul is speaking out STRONGLY against police brutality against blacks News http://The Root. thedailybeast
",1
"@ Is this the right link?R
",0
"@ @ who could be doing this? And why? Don't expect bbc to tell youBBC World. Glinner
",0
"@ @ Thanks uber! I got everyone here at work now downloading your app :)Uber Sydney. mtats
",1
"@ @ totally agree with youandreemurphy. Independent
",0
"@ @ @ Would be good to get the data from the Flight Data Recorder though.marcepa49. flightradar24. isobelroe
",1
"@ @ I hope They are taken aliveMashable News. mashable
",1
"@ @ It is right thing.Burkha would deliberately spk to victims to give away positions of police.Learn News tradersSky News. niccijsmith
",1
"@ Consensus translation of the headband is ""We sacrifice ourselves for you, O Mohamed.” Caveat: photo blurry, text incomplete.Williams Jon
",0
"“@: Eleven dead in shooting at Paris offices of satirical magazine Charlie Hebdo – live updates http://guardian
",1
"@ It's Monday in Australia, this is from a few hours ago. @zclove2bme. AP
",1
"@ that's from last night. Not tonight.Anonymous Press
",0
"@ @ @ anti semitism results in ppl killing Jews. But Jews don't slaughter anyone for offensive cartoonshassanbasmer. Chusid. cnnbrk
",1
"@ And @ suggests that Muslims are unfairly picked upon because of bad economy in EU ? Liberal insanity @ its worstWSJ. CNBC
",1
"@ Uh! Oh. This is serious and officially out of control. I sure hope it wasn't false sighting or in more hot watervaleriehahn. Ferguson. PD
",1
"@ @ no it was Islamic teaching that freedom of speech is offensive to Islam, but killing is just dandyzhuravkov67. cnnbrk
",1
"BREAKING UPDATE: Gunman says four devices are located around Sydney. Security response underway. Police calling for calm. 9News
",0
"Live Updates: Siege in Sydney Cafe http://
",0
"@ @ yes, but CSIS can't watch that many 24/7aenk963. Blogsof War
",0
"@ It's that kind of day. The kind where you want to go back to bed with some fiction to distract.Bklyn Middleton
",1
"@ @ Hey look, it's a fucking racist! BLOCK, you son of a bitch.DJ Jon STL. Op Ferguson
",0
"@ at least it hasn't been forgotten... there's been so little coverage, no mention of finding the shooter that escaped!!Sky News Break
",1
"Reports now that 2nd shooter has been shot in downtown Ottawaottnews
",0
"“@: : “The cartoonists Charb &amp; cabu are dead.” http:// http://Le Point. Charlie Hebdo
",0
"UPDATE: Total of 5 people have been able to get out of Sydney cafe during hostage situation: http:// http://
",0
"@ @BBC Breaking. BBC World
",1
"@ @ Being forced to hold an IS flag up by ISIS followers, or is that not part of the news ?BBC World. 2tweetaboutit
",0
"@ Do you mean the artist formerly known as ""Strange Symbol""?Lisa La Flamme CTV
",1
"@ There's no $$ in it for them. @larryelder. KL South
",1
"@ @ don't make up stories. That is the way of Jews. Always lying. There is it media . You cannot hide and lie. KillersDalia Chai. Chusid
",0
"@ @ tragedy :( :(Colvinius. Le Point. Charlie Hebdo
",0
"@ @ @ hey kid, go enjoy this weird sense of power I've afforded you this morning. Spend it wisely!!jeremysale. daxshepard1. HD Mc C
",1
"@ @ fuck you sarracen and stop islamizationgenlady9. R
",1
"@ Incorrect. Was on sick person call &amp; then driving came across Brown &amp; friend walking &amp; asked they get off the road @Tim Wiseheart. Lisa Bloom
",0
"@ stay safe. Hope you're never in the same situation.Henderburn
",1
"So if had assassinated was it at the direction of Putin or is/was Putin at the direction of FSB/Kadyrov? HmmRamzan Kadyrov. Boris Nemtsov
",0
